Price,Name,Location,Link
"$30,000","2014 PETERBIILT 337 Truck * DIESEL * FLATBED *","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2014-peterbiilt-337-truck/7257361707.html
"$35,000","2014 Ford F-550 f550 f 550 Super Duty 4WD mason dump DIESEL","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2014-ford-550-f550-550/7257361703.html
"$10,000","2014 Ford Explorer 4WD 4dr Limited SUV * LEATHER * NAVIGATION","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2014-ford-explorer-4wd-4dr/7257359708.html
"$20,000","2014 Ford Super Duty F-350 f350 f 350 4wd diesel utility service body","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2014-ford-super-duty-350/7257359680.html
"$30,000","2015 Ford F-550 F550 F 550 2WD CREW CAB DIESEL FLATBED","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-ford-550-f550-550-2wd/7257359258.html
"$8,900","2015 Nissan Altima 2.5 S  * 65,000 Miles * Bluetooth * No Issues","BORDENTOWN",https://cnj.craigslist.org/cto/d/chesterfield-2015-nissan-altima-25/7257355938.html
"$22,000","2015 Ford F-350 Super Duty DRW XLT 2dr 4wd GAS * UTILITY SERVICE TRUC","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-ford-350-super-duty/7257355057.html
"$28,000","2015 Ford F-450 f450 f 450 2wed DIESEL CHASSIS DUMP READY","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-ford-450-f450-450-2wed/7257355039.html
"$11,000","2010 Ford Mustang Premium Coupe - Only 74,000 Miles, Leather, Manual","BORDENTOWN",https://cnj.craigslist.org/cto/d/chesterfield-2010-ford-mustang-premium/7257353343.html
"$3,500","Chevy Trailblazer 2005","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/linden-chevy-trailblazer-2005/7257350878.html
"$15,000","2016 Honda CR-V LX AWD","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2016-honda-cr-lx-awd/7257339814.html
"$30,000","2017 *Land Rover* *Discovery Sport* *HSE Luxury* Red","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/asbury-park-2017-land-rover-discovery/7257324523.html
"$7,900","2009 Honda Pilot Touring w/Navi 4x4 4dr SUV","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2009-honda-pilot-touring-navi/7257318805.html
"$4,200","2007 Mazda Mazda3 i Touring 4dr Sedan (2L I4 4A)","MAZDA MAZDA3 SEDAN",https://cnj.craigslist.org/ctd/d/trenton-2007-mazda-mazda3-touring-4dr/7257318813.html
"$4,000","1998 Mercedes-Benz ML320 ML 320 AWD 4dr 4MATIC SUV","MERCEDES-BENZ ML320 SEDAN",https://cnj.craigslist.org/ctd/d/trenton-1998-mercedes-benz-ml320-ml-320/7257318590.html
"$10,000","2009 BMW X5 xDrive48i xDrive48i AWD 4dr SUV","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2009-bmw-x5-xdrive48i/7257318570.html
"$13,000","2010 Dodge Ram 1500 SLT Pickup 4D 6 1/3 ft","_DODGE_ _RAM 1500_ _TRUCK_",https://cnj.craigslist.org/ctd/d/cliffwood-2010-dodge-ram-1500-slt/7257298277.html
"$12,000","2009 Dodge Challenger R/T Coupe 2D","_DODGE_ _CHALLENGER_ _COUPE_",https://cnj.craigslist.org/ctd/d/cliffwood-2009-dodge-challenger-t-coupe/7257298099.html
"$26,000","2015 Ford Super Duty F-450 F450F 450 4WD GAS V10 CHASSIS DRW","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-ford-super-duty-450/7257284017.html
"$30,000","2018 BMW 230i X Drive Coupe AWD","CENTRAL NJ",https://cnj.craigslist.org/ctd/d/neshanic-station-2018-bmw-230i-drive/7257283053.html
"$35,000","2015 GMC SIERRA 3500 CREW 4WD DIESEL DRW MASON DUMP","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-gmc-sierra-3500-crew/7257275009.html
"$39,000","2015 GMC SIERRA 3500 SLE 2dr 4wd DIESEL MASON DUMP","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-gmc-sierra-3500-sle/7257274645.html
"$28,000","2015 Ford Super Duty F-350 F350 F 350 XLT 4dr 4wd UTILITY CRANE BODY","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-ford-super-duty-350/7257273616.html
"$47,000","2015 FORD F-650 F650F 650 XL 2DR 4X2 HOOK LIFT STYLE WINCH SYSTEM","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2015-ford-650-f650f-650-xl/7257273518.html
"$32,000","2016 Freightliner M2 3trk box truck with liftgate !!","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2016-freightliner-m2-3trk/7257272720.html
"$35,000","2016 Ford F-350 f 350 f350 super duty FLATBED RACK DUMP W NEW SIDES!","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-350-350-f350/7257272666.html
"$42,000","2016 Ram 5500 TRADESMAN  4DR 4WD DIESEL FLATBED DUMP","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ram-5500-tradesman-4dr/7257272466.html
"$35,000","2016 Ford F-550 f550 f 550 Super Duty XLT 2dr 4wd diesel chassis","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-550-f550-550/7257269749.html
"$33,000","2016 Ford F-350 f350 f350 XLT 2DR 4WD landscape dump","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-350-f350-f350-xlt/7257267634.html
"$8,900","2011 BMW 328i xDrive AWD","CENTRAL NJ",https://cnj.craigslist.org/cto/d/neshanic-station-2011-bmw-328i-xdrive/7257261079.html
"$0","2016 BMW M3 Base 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2016-bmw-m3-base-4dr-sedan-500/7257258365.html
"$45,000","2018 Ram 5500 Tradesman DIESEL HAULER GOOSENECK HITCH","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2018-ram-5500-tradesman/7257255388.html
"$48,000","2017 Ram 5500 SLT 2dr 4wd HEMI ROLL BACK * ALUMINUM FLATBED Tow Truck","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2017-ram-5500-slt-2dr-4wd/7257255369.html
"$35,000","2016 ISUZU NRR DIESEL * BEVERAGE * SIDE LOADER *","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2016-isuzu-nrr-diesel/7257254997.html
"$8,600","2010 Acura RDX","SPOTSWOOD",https://cnj.craigslist.org/cto/d/spotswood-2010-acura-rdx/7257253543.html
"$35,000","2018 Ram 4500 SLT 2dr 2wd DIESEL * chassis *  DUMP READY *","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2018-ram-4500-slt-2dr-2wd/7257252736.html
"$5,000","1998 Jeep Grand Cherokee ZJ 5.9 Limited","MARTINSVILLE",https://cnj.craigslist.org/cto/d/martinsville-1998-jeep-grand-cherokee/7257243728.html
"$8,500","06 chevy uplender -Handicap van","PERTH AMBOY NJ",https://cnj.craigslist.org/cto/d/perth-amboy-06-chevy-uplender-handicap/7257242518.html
"$40,000","2018 Ford F-550 F550 F 550 4dr 4wd CHASSIS DIESEL","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2018-ford-550-f550-550-4dr/7257241131.html
"$14,000","2016 Chevrolet Chevy Impala Limited LTZ Fleet","OCEAN, NJ",https://cnj.craigslist.org/ctd/d/asbury-park-2016-chevrolet-chevy-impala/7257240434.html
"$40,000","2018 Ram 4500 4wd Regular Cab LB CHassis DRW Gasc","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2018-ram-wd-regular-cab-lb/7257238916.html
"$22,000","2014 chevy silverado 120k miles.35 tires ,lifted ,908 310 8881,","HILLSBOROUGH",https://cnj.craigslist.org/cto/d/belle-mead-2014-chevy-silverado-120k/7257235678.html
"$8,000","2009 Mercedes Benz C300 4MATIC 97k Miles","PENNINGTON",https://cnj.craigslist.org/cto/d/pennington-2009-mercedes-benz-c300/7257235590.html
"$6,200","2007 Jeep Grand Cherokee Laredo 4WD Extra Clean One Owner","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2007-jeep-grand-cherokee-laredo/7257235587.html
"$6,000","2010 Hyundai Santa Fe GLS One Owner Clean CarFax","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2010-hyundai-santa-fe-gls-one/7257235507.html
"$5,000","2010 Nissan Altima 2.5 S Gas Saver Extra Clean","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2010-nissan-altima-25-gas-saver/7257235474.html
"$5,200","2002 Jeep Grand Cherokee Laredo 4WD 115K Loaded Clean CarFax","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2002-jeep-grand-cherokee-laredo/7257235388.html
"$4,000","2008 Subaru Outback 2.5i AWD Runs Excellent Clean CarFax","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2008-subaru-outback-25i-awd/7257235348.html
"$7,500","2009 Honda Accord LX-P 118K Runs Great One Owner","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2009-honda-accord-lx-118k-runs/7257235235.html
"$5,500","2009 Hyundai Sonata Limited Gas Saver Runs Great One Owner","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2009-hyundai-sonata-limited-gas/7257235205.html
"$7,500","2012 Honda Civic EX Sedan Gas Saver Runs Great","LINDEN, NJ (908) 486-1400",https://cnj.craigslist.org/ctd/d/roselle-2012-honda-civic-ex-sedan-gas/7257235087.html
"$50,000","2018 Ram 3500 DRW Tradesman DIESEL* BRAND NEW MASON DUMP  BODY *","CNJ*",https://cnj.craigslist.org/ctd/d/south-amboy-2018-ram-3500-drw-tradesman/7257234443.html
"$8,600","nissan altima","SOUTH BRUNSWICK",https://cnj.craigslist.org/cto/d/dayton-nissan-altima/7257229688.html
"$2,200","2006 Ford Fusion","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/bound-brook-2006-ford-fusion/7257219525.html
"$2,600","2003 Hyundai Santa Fe","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/piscataway-2003-hyundai-santa-fe/7257218877.html
"$2,800","1999 Mazda 626 ES V6 4dr Sedan","MAZDA 626 SEDAN",https://cnj.craigslist.org/ctd/d/trenton-1999-mazda-626-es-v6-4dr-sedan/7257215772.html
"$5,600","2006 Toyota RAV4 Base 4dr SUV 4WD w/V6","TOYOTA RAV4 SUV",https://cnj.craigslist.org/ctd/d/trenton-2006-toyota-rav4-base-4dr-suv/7257215597.html
"$12,000","*2018* *Hyundai* *Elantra* *SE*","_HYUNDAI_ _ELANTRA_ _SEDAN_",https://cnj.craigslist.org/ctd/d/lawrence-township-2018-hyundai-elantra/7257215353.html
"$14,000","2017 VOLKSWAGEN TIGUAN 2.0T WOLFSBURG EDITION 4MOTION","OLD BRIDGE TOWNSHIP",https://cnj.craigslist.org/cto/d/old-bridge-2017-volkswagen-tiguan-20t/7257211116.html
"$3,600","2003 Audi A6 3.0 quattro AWD 4dr Sedan","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2003-audi-a6-30-quattro-awd/7257204430.html
"$6,800","2009 Honda Accord EX L 2dr Coupe 5A","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2009-honda-accord-ex-2dr/7257204286.html
"$20,000","2011 Infiniti M56X (AWD)","CLARK",https://cnj.craigslist.org/cto/d/clark-2011-infiniti-m56x-awd/7257178877.html
"$4,600","2010 MAZDA 3 MOON ROOF PERFECT CONDITION RUNS EXCELLENT","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/iselin-2010-mazda-moon-roof-perfect/7257176855.html
"$22,000","2006 HUMMER H2 4dr #  02053","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2006-hummer-h2-4dr/7257174235.html
"$9,700","2010 Chevrolet Equinox LT w/1LT 88K Miles!   #  97590","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2010-chevrolet-equinox-lt/7257174159.html
"$20,000","2014 Mercedes Benz CLA-Class CLA250 4MATIC Coupe 4D","METUCHEN",https://cnj.craigslist.org/cto/d/metuchen-2014-mercedes-benz-cla-class/7257112392.html
"$2,800","2005 Mazda 3","PISCATAWAY",https://cnj.craigslist.org/cto/d/piscataway-2005-mazda/7257092157.html
"$9,800","1986 Chevy Corvette","CLARK",https://cnj.craigslist.org/ctd/d/clark-1986-chevy-corvette/7257086531.html
"$26,000","2014 Audi Q7 3.0T quattro S line Prestige","FREEHOLD",https://cnj.craigslist.org/ctd/d/toms-river-2014-audi-q7-30t-quattro/7257085965.html
"$27,000","2017 Audi A6 2.0T quattro Premium Plus","FREEHOLD",https://cnj.craigslist.org/ctd/d/toms-river-2017-audi-a6-20t-quattro/7257085944.html
"$16,000","2016 Audi A3 1.8T Premium","FREEHOLD",https://cnj.craigslist.org/ctd/d/toms-river-2016-audi-a3-18t-premium/7257085915.html
"$5,900","2011 Jeep Compass 112k","UNION",https://cnj.craigslist.org/cto/d/union-2011-jeep-compass-112k/7257084965.html
"$39,000","2016 Range Rover Sport HSE","FREEHOLD",https://cnj.craigslist.org/ctd/d/toms-river-2016-range-rover-sport-hse/7257082456.html
"$3,700","Rav4 2005 4*4","MANVILLE",https://cnj.craigslist.org/cto/d/manville-rav/7257073681.html
"$42,000","2017 Mercedes-Benz GLE AMG GLE 43 AWD Coupe 4MATIC 4dr SUV SUV","DG AUTO GROUP",https://cnj.craigslist.org/ctd/d/miami-2017-mercedes-benz-gle-amg-gle-43/7257069461.html
"$6,500","1995 Toyota Camry LE 35,800 Original Miles/Original Owner/Garage Kept!","CLIFTON",https://cnj.craigslist.org/cto/d/clifton-1995-toyota-camry-le-original/7257068021.html
"$2,800","2009 Volkswagen Jetta","MONROE TOWNSHIP",https://cnj.craigslist.org/cto/d/monroe-township-2009-volkswagen-jetta/7257068022.html
"$6,800","2008 Honda Accord LX","SOUTH BOUND BROOK, NJ",https://cnj.craigslist.org/cto/d/south-bound-brook-2008-honda-accord-lx/7257066913.html
"$25,000","2014 Chevrolet Corvette Stingray Z51 Coupe","DG AUTO GROUP",https://cnj.craigslist.org/ctd/d/miami-2014-chevrolet-corvette-stingray/7257061783.html
"$6,500","2012 AUDI A4 S LINE","LINDEN",https://cnj.craigslist.org/cto/d/linden-2012-audi-a4-line/7257057588.html
"$19,000","2012 Jeep Wrangler Unlimited Rubicon Package","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/morganville-2012-jeep-wrangler/7257057271.html
"$2,500","Damaged Ford F-150 2010","FLEMINGTON NJ",https://cnj.craigslist.org/cto/d/flemington-damaged-ford/7257044681.html
"$3,500","2003 Mazda MPV ES","PLAINFIELD",https://cnj.craigslist.org/cto/d/plainfield-2003-mazda-mpv-es/7257044080.html
"$6,800","2016 Nissan Versa Note SV","MARLBORO, NJ",https://cnj.craigslist.org/cto/d/marlboro-2016-nissan-versa-note-sv/7257043573.html
"$1,700","2008 passed Volkswagen","ROSELLE PARK",https://cnj.craigslist.org/cto/d/roselle-park-2008-passed-volkswagen/7257015106.html
"$38,000","Excellent 2019 Jeep Wrangler","BROOKLYN, NEW JERSY",https://cnj.craigslist.org/cto/d/neshanic-station-excellent-2019-jeep/7256996294.html
"$15,000","2000 Ford excursion 4 x 4","FREEHOLD",https://cnj.craigslist.org/cto/d/freehold-2000-ford-excursion-x/7256992188.html
"$17,000","Acura MDX 2014 Tech Package","GLEN GARDNER",https://cnj.craigslist.org/cto/d/glen-gardner-acura-mdx-2014-tech-package/7256978205.html
"$6,800","2007 Infiniti G35 x AWD","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2007-infiniti-g35-awd/7256978134.html
"$16,000","*2017* *Jeep* *Patriot* *Latitude*","_JEEP_ _PATRIOT_ _SUV_",https://cnj.craigslist.org/ctd/d/lawrence-township-2017-jeep-patriot/7256968854.html
"$7,900","2015 Nissan Altima 2.5 S - 103k Miles, No Accidents, Newer Tires","BORDENTOWN",https://cnj.craigslist.org/cto/d/chesterfield-2015-nissan-altima-25-103k/7256953722.html
"$0","Mechanics Crane Trucks, Propane gas body truck , Knuckle boom cranes","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/mechanics-crane-trucks-propane-gas-body/7256953502.html
"$6,900","2009 Chevrolet Silverado 1500 Work Truck Extended Cab - Tow Pack, 4WD","BORDENTOWN",https://cnj.craigslist.org/cto/d/chesterfield-2009-chevrolet-silverado/7256953257.html
"$9,000","2010 Hyundai Santa Fe SE Sport Utility 4D","_HYUNDAI_ _SANTA FE_ _SUV_",https://cnj.craigslist.org/ctd/d/cliffwood-2010-hyundai-santa-fe-se/7256949478.html
"$15,000","2018 Honda Civic Sedan LX","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2018-honda-civic-sedan-lx/7256945925.html
"$21,000","2009 Audi S5 Quattro Coupe 2D coupe Silver - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2009-audi-s5-quattro-coupe-2d/7256938605.html
"$7,300","Mini Cooper S","PRINCETON",https://cnj.craigslist.org/cto/d/princeton-junction-mini-cooper/7256934799.html
"$8,000","1995 Jeep Wrangler Sahara","WARREN",https://cnj.craigslist.org/cto/d/watchung-1995-jeep-wrangler-sahara/7256926675.html
"$4,500","2008 NISSAN SENTRA FOR SALE!!","HAMILTON",https://cnj.craigslist.org/ctd/d/trenton-2008-nissan-sentra-for-sale/7256924945.html
"$2,600","2007 Acura TL","EAST WINDSOR, NJ",https://cnj.craigslist.org/cto/d/monroe-township-2007-acura-tl/7256923188.html
"$2,000","2013 Ford Fiesta, 196k highway miles, standard trans, clean and sound","SOUTH BOUND BROOK",https://cnj.craigslist.org/cto/d/south-bound-brook-2013-ford-fiesta-196k/7256918398.html
"$3,000","Ford Fusion 2012","DUNELLEN",https://cnj.craigslist.org/cto/d/dunellen-ford-fusion-2012/7256915754.html
"$0","2015 Ford Explorer Sport AWD 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2015-ford-explorer-sport-awd/7256914322.html
"$6,500","2012 gmc 3500 hd","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/edison-2012-gmc-3500-hd/7256911791.html
"$38,000","2016 F250 Lariat, 6.7 L Diesel, 4 W-D","SCRANTON",https://cnj.craigslist.org/cto/d/chinchilla-2016-f250-lariat-67-diesel-w/7256901297.html
"$16,000","2009 Mercedes-Benz SLK-Class SLK 300 Roadster 2D Convertible Black -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2009-mercedes-benz-slk-class/7256899184.html
"$18,000","2014 MINI Hardtop Cooper S Hatchback 2D hatchback Silver - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-mini-hardtop-cooper/7256898558.html
"$21,000","2011 Audi S4 Quattro Sedan 4D sedan White - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2011-audi-s4-quattro-sedan-4d/7256899146.html
"$24,000","2011 Audi S5 3.0T Quattro Premium Plus Cabriolet 2D Convertible Black","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2011-audi-s5-30t-quattro/7256898972.html
"$15,000","2012 Jeep Liberty Sport SUV 4D suv White - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2012-jeep-liberty-sport-suv-4d/7256898518.html
"$26,000","2013 Audi A7 Prestige Sedan 4D sedan Silver - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2013-audi-a7-prestige-sedan-4d/7256899113.html
"$40,000","2017 Audi A7 Premium Plus Sedan 4D sedan Blue - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-audi-a7-premium-plus-sedan/7256899017.html
"$35,000","2014 Mercedes-Benz CLA-Class CLA 45 AMG 4MATIC Coupe 4D coupe Gray -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-mercedes-benz-cla-class/7256892214.html
"$42,000","2014 Porsche Panamera 4S Sedan 4D sedan Black - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-porsche-panamera-4s-sedan/7256892172.html
"$21,000","2017 Toyota Tacoma Access Cab SR Pickup 4D 6 ft pickup White - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-toyota-tacoma-access-cab/7256892130.html
"$28,000","2017 MINI Countryman Cooper S ALL4 Hatchback 4D hatchback Black -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-mini-countryman-cooper/7256891964.html
"$19,000","2015 MINI Convertible Cooper S Convertible 2D Convertible Black -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2015-mini-convertible-cooper/7256892213.html
"$23,000","2011 Land Rover Range Rover Sport Supercharged Sport Utility 4D suv","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2011-land-rover-range-rover/7256891447.html
"$11,000","2016 Chevrolet Equinox LT","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2016-chevrolet-equinox-lt/7256888708.html
"$14,000","2009 Acura TSX Sedan 4D sedan Gray - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2009-acura-tsx-sedan-4d-sedan/7256884941.html
"$39,000","2014 Land Rover Range Rover Sport HSE Sport Utility 4D suv White -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-land-rover-range-rover/7256884903.html
"$1","Volvo Tractor Sale","SCRANTON PA",https://cnj.craigslist.org/ctd/d/scranton-volvo-tractor-sale/7256881921.html
"$7,900","2014 Nissan Rogue Select S","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2014-nissan-rogue-select/7256881255.html
"$7,900","2017 Hyundai Elantra SE","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2017-hyundai-elantra-se/7256880104.html
"$3,200","2006 CHRYSLER TOWN & COUNTRY","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2006-chrysler-town-country/7256878773.html
"$8,500","2007 LINCOLN NAVIGATOR","NEW BRUNSWICK",https://cnj.craigslist.org/cto/d/new-brunswick-2007-lincoln-navigator/7256877160.html
"$21,000","2019 Honda Civic Hatchback Ex","EDISON",https://cnj.craigslist.org/cto/d/edison-2019-honda-civic-hatchback-ex/7256867363.html
"$6,400","2001 FORD F-350 XLT SUPER DUTY 4WD","JACKSON , N.J.",https://cnj.craigslist.org/cto/d/jackson-2001-ford-350-xlt-super-duty-4wd/7256846355.html
"$9,300","For sale by owner","PARLIN",https://cnj.craigslist.org/cto/d/south-river-for-sale-by-owner/7256845251.html
"$6,500","2005 TOYOTA HIGHLANDER FOR SALE!!","HAMILTON",https://cnj.craigslist.org/ctd/d/trenton-2005-toyota-highlander-for-sale/7256834336.html
"$15,000","2014 HONDA CR-V EX AWD 2.4L 4-CYLINDER CLEAN CARFAX! ONLY 49K MILES!!!","EDISON",https://cnj.craigslist.org/cto/d/edison-2014-honda-cr-ex-awd-24l/7256832200.html
"$1,400","2003 ACURA TL 3.2 SEDAN SOLD AS IS","LEBANON",https://cnj.craigslist.org/cto/d/lebanon-2003-acura-tl-32-sedan-sold-as/7256829529.html
"$2,900","Chrysler Pacifica V6 AWD Touring","PRINCETON JUNCTION",https://cnj.craigslist.org/cto/d/windsor-chrysler-pacifica-v6-awd-touring/7256819285.html
"$29,000","2017 *Land Rover* *Range Rover Evoque* *5 Door SE* W","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/asbury-park-2017-land-rover-range-rover/7256811782.html
